download_date,project_name,project_version,file_downloads_count
2023-04-08,apache-airflow-providers-telegram,3.0.0,3
2023-04-08,apache-airflow-providers-telegram,3.0.0rc1,1
2023-04-08,apache-airflow-providers-telegram,3.1.0,3
2023-04-08,apache-airflow-providers-telegram,3.1.0rc1,4
2023-04-08,apache-airflow-providers-telegram,3.1.1,3
2023-04-08,apache-airflow-providers-telegram,3.1.1rc2,2
2023-04-08,apache-airflow-providers-telegram,4.0.0,115
2023-04-08,apache-airflow-providers-telegram,4.0.0rc1,4
2023-04-08,apache-airflow-providers-teradata,1.0.11,4
2023-04-08,apache-airflow-providers-teradata,1.0.8,2
2023-04-08,apache-airflow-providers-teradata,1.0.9,2
2023-04-08,apache-airflow-providers-trino,1.0.0,28
2023-04-08,apache-airflow-providers-trino,2.0.0,8
2023-04-08,apache-airflow-providers-trino,2.0.1,9
2023-04-08,apache-airflow-providers-trino,2.0.2,483
2023-04-08,apache-airflow-providers-trino,2.1.0,8
2023-04-08,apache-airflow-providers-trino,2.1.1,8
2023-04-08,apache-airflow-providers-trino,2.1.2,8
2023-04-08,apache-airflow-providers-trino,2.2.0,106
2023-04-08,apache-airflow-providers-trino,2.3.0,10
2023-04-08,apache-airflow-providers-trino,3.0.0,8
2023-04-08,apache-airflow-providers-trino,3.1.0,8
2023-04-08,apache-airflow-providers-trino,4.0.0,8
2023-04-08,apache-airflow-providers-trino,4.0.1,44
2023-04-08,apache-airflow-providers-trino,4.1.0,446
2023-04-08,apache-airflow-providers-trino,4.2.0,57
2023-04-08,apache-airflow-providers-trino,4.3.0,57
2023-04-08,apache-airflow-providers-trino,4.3.1,63
2023-04-08,apache-airflow-providers-trino,4.3.2,833
2023-04-08,apache-airflow-providers-trino,4.3.2rc1,4
2023-04-08,apache-airflow-providers-vertica,1.0.0,2
2023-04-08,apache-airflow-providers-vertica,1.0.0rc1,1
2023-04-08,apache-airflow-providers-vertica,1.0.1,22
2023-04-08,apache-airflow-providers-vertica,2.0.0,9
2023-04-08,apache-airflow-providers-vertica,2.0.1,518
2023-04-08,apache-airflow-providers-vertica,2.1.0,8
2023-04-08,apache-airflow-providers-vertica,2.1.0rc1,1
2023-04-08,apache-airflow-providers-vertica,2.1.1,8
2023-04-08,apache-airflow-providers-vertica,2.1.2,8
2023-04-08,apache-airflow-providers-vertica,2.1.3,107
2023-04-08,apache-airflow-providers-vertica,3.0.0,10
2023-04-08,apache-airflow-providers-vertica,3.1.0,8
2023-04-08,apache-airflow-providers-vertica,3.2.0,48
2023-04-08,apache-airflow-providers-vertica,3.2.0rc1,2
2023-04-08,apache-airflow-providers-vertica,3.2.0rc2,2
2023-04-08,apache-airflow-providers-vertica,3.2.0rc3,2
2023-04-08,apache-airflow-providers-vertica,3.2.1,450
2023-04-08,apache-airflow-providers-vertica,3.2.1rc1,2
2023-04-08,apache-airflow-providers-vertica,3.3.0,59
2023-04-08,apache-airflow-providers-vertica,3.3.0rc1,2
2023-04-08,apache-airflow-providers-vertica,3.3.1,180
2023-04-08,apache-airflow-providers-vertica,3.3.1rc2,2
2023-04-08,apache-airflow-providers-vertica,3.3.1rc3,4
2023-04-08,apache-airflow-providers-y42demo2,0.1.8,1
2023-04-08,apache-airflow-providers-y42demo2,0.1.9,1
2023-04-08,apache-airflow-providers-yandex,1.0.0,1
2023-04-08,apache-airflow-providers-yandex,1.0.1,12
2023-04-08,apache-airflow-providers-yandex,2.0.0,2
2023-04-08,apache-airflow-providers-yandex,2.0.0rc2,1
2023-04-08,apache-airflow-providers-yandex,2.1.0,465
2023-04-08,apache-airflow-providers-yandex,2.2.0,1
2023-04-08,apache-airflow-providers-yandex,2.2.0rc1,1
2023-04-08,apache-airflow-providers-yandex,2.2.3,99
2023-04-08,apache-airflow-providers-yandex,3.0.0rc2,1
2023-04-08,apache-airflow-providers-yandex,3.1.0,5
2023-04-08,apache-airflow-providers-yandex,3.1.0rc1,2
2023-04-08,apache-airflow-providers-yandex,3.1.0rc2,2
2023-04-08,apache-airflow-providers-yandex,3.1.0rc3,2
2023-04-08,apache-airflow-providers-yandex,3.2.0,2
2023-04-08,apache-airflow-providers-yandex,3.2.0rc1,2
2023-04-08,apache-airflow-providers-yandex,3.2.0rc2,2
2023-04-08,apache-airflow-providers-yandex,3.2.0rc3,2
2023-04-08,apache-airflow-providers-yandex,3.3.0,114
2023-04-08,apache-airflow-providers-yandex,3.3.0rc1,6
2023-04-08,apache-airflow-providers-zendesk,1.0.1,33
2023-04-08,apache-airflow-providers-zendesk,2.0.0,1
2023-04-08,apache-airflow-providers-zendesk,2.0.1,517
2023-04-08,apache-airflow-providers-zendesk,3.0.0,6
2023-04-08,apache-airflow-providers-zendesk,3.0.0rc2,1
2023-04-08,apache-airflow-providers-zendesk,3.0.1,3
2023-04-08,apache-airflow-providers-zendesk,3.0.3,102
2023-04-08,apache-airflow-providers-zendesk,4.0.0,10
2023-04-08,apache-airflow-providers-zendesk,4.0.0rc1,2
2023-04-08,apache-airflow-providers-zendesk,4.0.0rc2,2
2023-04-08,apache-airflow-providers-zendesk,4.1.0,8
2023-04-08,apache-airflow-providers-zendesk,4.1.0rc1,2
2023-04-08,apache-airflow-providers-zendesk,4.2.0,116
2023-04-08,apache-airflow-providers-zendesk,4.2.0rc1,4
2023-04-08,apache-airflow-upgrade-check,1.0.0,4
2023-04-08,apache-airflow-upgrade-check,1.4.0,47
2023-04-08,apache-airflow-upgrade-check,1.4.0rc1,2
2023-04-08,apache-airflow-upgrade-check,1.4.0rc2,2
2023-04-08,apache-airflow-zack,1.10.9,2
2023-04-08,armada-airflow,0.2.6,1
2023-04-08,armada-airflow,0.2.7,1
2023-04-08,astronomer-airflow-version-check,0.0.0,2
2023-04-08,atlan-airflow-plugin,0.0.1,6
2023-04-08,avionix-airflow,0.1.1,1
2023-04-08,avionix-airflow,0.1.2,1
2023-04-08,avionix-airflow,0.2.0,1
2023-04-08,avionix-airflow,0.2.1,1
2023-04-08,avionix-airflow,0.2.2,1
2023-04-08,avionix-airflow,0.2.3,2
2023-04-08,avionix-airflow,0.2.4,2
2023-04-08,avmesos-airflow-provider,0.1.0,2
2023-04-08,avmesos-airflow-provider,0.1.1,2
2023-04-08,avmesos-airflow-provider,0.1.2,2
2023-04-08,avmesos-airflow-provider,0.1.3,2
2023-04-08,avmesos-airflow-provider,0.1.4,2
2023-04-08,avmesos-airflow-provider,0.2.0,4
2023-04-08,avmesos-airflow-provider,0.dev0,4
2023-04-08,bacalhau-airflow,0.3.25,19
2023-04-08,badook-airflow,0.1.0rc0,2
2023-04-08,badook-airflow,0.2.0rc0,2
2023-04-08,bigeye-airflow,0.1.20,2
2023-04-08,bigeye-airflow,0.1.8,1
2023-04-08,bigeye-airflow,0.1.9,1
2023-04-08,bigeye-airflow1,0.0.28,3
2023-04-08,biowardrobe-airflow-analysis,1.0.20181211064034,1
2023-04-08,biowardrobe-airflow-analysis,1.0.20181214162558,1
2023-04-08,biowardrobe-airflow-plugins,1.1.3,5
2023-04-08,biscuit-py-prima-airflow,0.1.0,1
2023-04-08,bluebird-airflow-schema-generator,0.0.1,1
2023-04-08,bq-airflow-dag-generator,0.1.5,2
2023-04-08,bq-airflow-dag-generator,0.2.0,2
2023-04-08,broad-dagster-utils,0.6.7,2
2023-04-08,cacheless-airflow,1.9.0,2
2023-04-08,cdk-serverless-airflow,0.1.3,4
2023-04-08,cdk-serverless-airflow,0.1.4,4
2023-04-08,cdk-serverless-airflow,0.1.5,4
2023-04-08,cdk-serverless-airflow,0.1.6,4
2023-04-08,cdk-serverless-airflow,0.1.7,4
2023-04-08,cdk-serverless-airflow,0.1.8,4
2023-04-08,cdk-serverless-airflow,0.7.2,4
2023-04-08,cdk-serverless-airflow,0.7.3,4
2023-04-08,cdk-serverless-airflow,0.7.4,6
2023-04-08,cdk-serverless-airflow,0.7.6,7
2023-04-08,cloudera-airflow-provider,1.0.0,1
2023-04-08,cloudera-airflow-provider,1.0.2,1
2023-04-08,cloudera-airflow-provider,2.0.1,2
2023-04-08,cloudera-airflow-provider,2.1.0,5
2023-04-08,cloudera-airflow-provider,2.1.1,4
2023-04-08,cog-airflow-notify-sns,0.0.1,2
2023-04-08,cortex-airflow-lib,0.0.11,3
2023-04-08,cortex-airflow-lib,0.0.8,1
2023-04-08,cortex-airflow-lib,0.0.9,1
2023-04-08,custom-airflow-plugins,1.0.5,1
2023-04-08,custom-airflow-plugins,1.0.6,1
2023-04-08,cwl-airflow,1.2.11,1
2023-04-08,cwl-airflow,1.2.8,1
2023-04-08,cwl-airflow,1.2.9,1
2023-04-08,cwl-airflow-parser,1.0.20181210183459,1
2023-04-08,cwl-airflow-parser,1.0.20181213213631,2
2023-04-08,cwl-airflow-tester,1.0.20190620151117,1
2023-04-08,cwl-airflow-tester,1.0.20190620213659,1
2023-04-08,dagster,0.10.0,1
2023-04-08,dagster,0.10.1,1
2023-04-08,dagster,0.10.2,1
2023-04-08,dagster,0.10.3,1
2023-04-08,dagster,0.10.4,1
2023-04-08,dagster,0.10.5,1
2023-04-08,dagster,0.10.6,1
2023-04-08,dagster,0.10.7,2
2023-04-08,dagster,0.10.8,1
2023-04-08,dagster,0.10.9,1
2023-04-08,dagster,0.11.0,1
2023-04-08,dagster,0.11.1,1
2023-04-08,dagster,0.11.10,1
2023-04-08,dagster,0.11.11,1
2023-04-08,dagster,0.11.12,1
2023-04-08,dagster,0.11.13,1
2023-04-08,dagster,0.11.14,1
2023-04-08,dagster,0.11.14rc7,2
2023-04-08,dagster,0.11.15,1
2023-04-08,dagster,0.11.16,5
2023-04-08,dagster,0.11.2,1
2023-04-08,dagster,0.11.3,1
2023-04-08,dagster,0.11.4,1
2023-04-08,dagster,0.11.5,9
2023-04-08,dagster,0.11.6,1
2023-04-08,dagster,0.11.7,1
2023-04-08,dagster,0.11.7rc1,2
2023-04-08,dagster,0.11.7rc6,2
2023-04-08,dagster,0.11.8,1
2023-04-08,dagster,0.11.9,1
2023-04-08,dagster,0.12.0,1
2023-04-08,dagster,0.12.1,1
2023-04-08,dagster,0.12.10,13
2023-04-08,dagster,0.12.11,1
2023-04-08,dagster,0.12.12,3
2023-04-08,dagster,0.12.13,1
2023-04-08,dagster,0.12.14,1
2023-04-08,dagster,0.12.15,1
2023-04-08,dagster,0.12.15rc2,2
2023-04-08,dagster,0.12.2,1
2023-04-08,dagster,0.12.3,1
2023-04-08,dagster,0.12.4,1
2023-04-08,dagster,0.12.5,1
2023-04-08,dagster,0.12.6,1
2023-04-08,dagster,0.12.7,1
2023-04-08,dagster,0.12.8,13
2023-04-08,dagster,0.12.9,1
2023-04-08,dagster,0.13.0,1
2023-04-08,dagster,0.13.1,1
2023-04-08,dagster,0.13.10,1
2023-04-08,dagster,0.13.11,1
2023-04-08,dagster,0.13.12,1
2023-04-08,dagster,0.13.13,1
2023-04-08,dagster,0.13.14,1
2023-04-08,dagster,0.13.15,2
2023-04-08,dagster,0.13.16,5
2023-04-08,dagster,0.13.16rc0,2
2023-04-08,dagster,0.13.17,2
2023-04-08,dagster,0.13.18,2
2023-04-08,dagster,0.13.19,41
2023-04-08,dagster,0.13.2,94
2023-04-08,dagster,0.13.3,1
2023-04-08,dagster,0.13.4,1
2023-04-08,dagster,0.13.5,1
2023-04-08,dagster,0.13.6,1
2023-04-08,dagster,0.13.7,550
2023-04-08,dagster,0.13.8,1
2023-04-08,dagster,0.13.9,1
2023-04-08,dagster,0.14.0,1
2023-04-08,dagster,0.14.1,1
2023-04-08,dagster,0.14.10,1
2023-04-08,dagster,0.14.11,1
2023-04-08,dagster,0.14.12,1
2023-04-08,dagster,0.14.13,2
2023-04-08,dagster,0.14.14,95
2023-04-08,dagster,0.14.15,17
2023-04-08,dagster,0.14.16,1
2023-04-08,dagster,0.14.16rc2,2
2023-04-08,dagster,0.14.17,1
2023-04-08,dagster,0.14.19,1
2023-04-08,dagster,0.14.2,1
2023-04-08,dagster,0.14.20,3
2023-04-08,dagster,0.14.3,1
2023-04-08,dagster,0.14.4,1
2023-04-08,dagster,0.14.5,1
2023-04-08,dagster,0.14.6,1
2023-04-08,dagster,0.14.7,1
2023-04-08,dagster,0.14.8,3
2023-04-08,dagster,0.14.9,4
2023-04-08,dagster,0.15.0,1
2023-04-08,dagster,0.15.1,1
2023-04-08,dagster,0.15.10,95
2023-04-08,dagster,0.15.2,1
2023-04-08,dagster,0.15.3,96
2023-04-08,dagster,0.15.4,1
2023-04-08,dagster,0.15.5,11
2023-04-08,dagster,0.15.6,4
2023-04-08,dagster,0.15.7,4
2023-04-08,dagster,0.15.8,202
2023-04-08,dagster,0.15.9,251
2023-04-08,dagster,0.5.5rc0,1
2023-04-08,dagster,0.5.6rc2,1
2023-04-08,dagster,0.6.0rc0,2
2023-04-08,dagster,0.6.0rc1,2
2023-04-08,dagster,0.6.8rc0,2
2023-04-08,dagster,0.6.8rc1,2
2023-04-08,dagster,0.6.8rc2,2
2023-04-08,dagster,0.8.10,1
2023-04-08,dagster,0.8.2,64
2023-04-08,dagster,0.8.5,1
2023-04-08,dagster,0.8.6,1
2023-04-08,dagster,0.8.7,1
2023-04-08,dagster,0.8.8,1
2023-04-08,dagster,0.8.9,1
2023-04-08,dagster,0.9.0,1
2023-04-08,dagster,0.9.1,1
2023-04-08,dagster,0.9.10,1
2023-04-08,dagster,0.9.10.post0,1
2023-04-08,dagster,0.9.11,1
2023-04-08,dagster,0.9.12,1
2023-04-08,dagster,0.9.13,1
2023-04-08,dagster,0.9.14,1
2023-04-08,dagster,0.9.15,1
2023-04-08,dagster,0.9.16,1
2023-04-08,dagster,0.9.17,1
2023-04-08,dagster,0.9.18,1
2023-04-08,dagster,0.9.19,1
2023-04-08,dagster,0.9.19rc0,1
2023-04-08,dagster,0.9.1rc0,2
2023-04-08,dagster,0.9.1rc1,2
2023-04-08,dagster,0.9.2,1
2023-04-08,dagster,0.9.20,1
2023-04-08,dagster,0.9.21,1
2023-04-08,dagster,0.9.22,1
2023-04-08,dagster,0.9.22.post0,1
2023-04-08,dagster,0.9.3,1
2023-04-08,dagster,0.9.4,1
2023-04-08,dagster,0.9.5,1
2023-04-08,dagster,0.9.6,1
2023-04-08,dagster,0.9.7,1
2023-04-08,dagster,0.9.8,1
2023-04-08,dagster,0.9.9,1
2023-04-08,dagster,1.0.0,5
2023-04-08,dagster,1.0.1,2
2023-04-08,dagster,1.0.10,3
2023-04-08,dagster,1.0.11,4
2023-04-08,dagster,1.0.12,10
2023-04-08,dagster,1.0.13,92
2023-04-08,dagster,1.0.14,3
2023-04-08,dagster,1.0.15,31
2023-04-08,dagster,1.0.16,25
2023-04-08,dagster,1.0.17,42
2023-04-08,dagster,1.0.2,2
2023-04-08,dagster,1.0.3,3
2023-04-08,dagster,1.0.4,2
2023-04-08,dagster,1.0.6,3
2023-04-08,dagster,1.0.7,3
2023-04-08,dagster,1.0.8,3
2023-04-08,dagster,1.0.9,7
2023-04-08,dagster,1.1.1,28
2023-04-08,dagster,1.1.10,46
2023-04-08,dagster,1.1.11,34
2023-04-08,dagster,1.1.12,32
2023-04-08,dagster,1.1.13,33
2023-04-08,dagster,1.1.14,220
2023-04-08,dagster,1.1.15,61
2023-04-08,dagster,1.1.17,207
2023-04-08,dagster,1.1.18,58
2023-04-08,dagster,1.1.19,37
2023-04-08,dagster,1.1.2,57
2023-04-08,dagster,1.1.20,40
2023-04-08,dagster,1.1.21,468
2023-04-08,dagster,1.1.3,172
2023-04-08,dagster,1.1.4,28
2023-04-08,dagster,1.1.5,32
2023-04-08,dagster,1.1.6,29
2023-04-08,dagster,1.1.7,96
2023-04-08,dagster,1.1.8,32
2023-04-08,dagster,1.1.9,31
2023-04-08,dagster,1.2.0,43
2023-04-08,dagster,1.2.1,422
2023-04-08,dagster,1.2.2,76
2023-04-08,dagster,1.2.3,93
2023-04-08,dagster,1.2.4,87
2023-04-08,dagster,1.2.5,68
2023-04-08,dagster,1.2.6,1016
2023-04-08,dagster-airbyte,0.13.18rc0,2
2023-04-08,dagster-airbyte,0.15.5,2
2023-04-08,dagster-airbyte,0.17.1,3
2023-04-08,dagster-airbyte,0.17.10,2
2023-04-08,dagster-airbyte,0.17.11,2
2023-04-08,dagster-airbyte,0.17.12,2
2023-04-08,dagster-airbyte,0.17.13,2
2023-04-08,dagster-airbyte,0.17.14,2
2023-04-08,dagster-airbyte,0.17.15,2
2023-04-08,dagster-airbyte,0.17.17,2
2023-04-08,dagster-airbyte,0.17.18,2
2023-04-08,dagster-airbyte,0.17.19,2
2023-04-08,dagster-airbyte,0.17.2,1
2023-04-08,dagster-airbyte,0.17.20,2
2023-04-08,dagster-airbyte,0.17.21,2
2023-04-08,dagster-airbyte,0.17.3,1
2023-04-08,dagster-airbyte,0.17.4,1
2023-04-08,dagster-airbyte,0.17.5,2
2023-04-08,dagster-airbyte,0.17.6,3
2023-04-08,dagster-airbyte,0.17.7,2
2023-04-08,dagster-airbyte,0.17.8,2
2023-04-08,dagster-airbyte,0.17.9,2
2023-04-08,dagster-airbyte,0.18.0,1
2023-04-08,dagster-airbyte,0.18.1,1
2023-04-08,dagster-airbyte,0.18.2,4
2023-04-08,dagster-airbyte,0.18.3,17
2023-04-08,dagster-airbyte,0.18.4,17
2023-04-08,dagster-airbyte,0.18.5,24
2023-04-08,dagster-airbyte,0.18.6,77
2023-04-08,dagster-airbyte,1.0.5,4
2023-04-08,dagster-airflow,0.11.0,1
2023-04-08,dagster-airflow,0.11.15rc0,1
2023-04-08,dagster-airflow,0.11.2rc0,2
2023-04-08,dagster-airflow,0.12.12rc0,2
2023-04-08,dagster-airflow,0.6.6rc1,2
2023-04-08,dagster-airflow,0.7.0rc0,2
2023-04-08,dagster-airflow,0.7.0rc1,2
2023-04-08,dagster-airflow,0.7.13rc0,2
2023-04-08,dagster-airflow,0.8.2,19
2023-04-08,dagster-airflow,0.9.6rc0,2
2023-04-08,dagster-airflow,0.9.7rc0,2
2023-04-08,dagster-airflow,1.2.2,1
2023-04-08,dagster-airflow,1.2.3,17
2023-04-08,dagster-airflow,1.2.4,19
2023-04-08,dagster-airflow,1.2.5,25
2023-04-08,dagster-airflow,1.2.6,28
2023-04-08,dagster-aws,0.10.7,1
2023-04-08,dagster-aws,0.11.16,3
2023-04-08,dagster-aws,0.12.10,11
2023-04-08,dagster-aws,0.12.12,2
2023-04-08,dagster-aws,0.13.17rc0,1
2023-04-08,dagster-aws,0.13.2,76
2023-04-08,dagster-aws,0.14.14,93
2023-04-08,dagster-aws,0.14.15,6
2023-04-08,dagster-aws,0.14.9,2
2023-04-08,dagster-aws,0.15.10,4
2023-04-08,dagster-aws,0.15.5,8
2023-04-08,dagster-aws,0.15.7,2
2023-04-08,dagster-aws,0.15.8,195
2023-04-08,dagster-aws,0.15.9,2
2023-04-08,dagster-aws,0.16.0,3
2023-04-08,dagster-aws,0.16.10,1
2023-04-08,dagster-aws,0.16.11,2
2023-04-08,dagster-aws,0.16.12,5
2023-04-08,dagster-aws,0.16.13,1
2023-04-08,dagster-aws,0.16.14,1
2023-04-08,dagster-aws,0.16.15,1
2023-04-08,dagster-aws,0.16.16,1
2023-04-08,dagster-aws,0.16.17,16
2023-04-08,dagster-aws,0.16.3,1
2023-04-08,dagster-aws,0.16.4,1
2023-04-08,dagster-aws,0.16.6,2
2023-04-08,dagster-aws,0.16.7,1
2023-04-08,dagster-aws,0.16.8,1
2023-04-08,dagster-aws,0.16.9,3
2023-04-08,dagster-aws,0.17.1,1
2023-04-08,dagster-aws,0.17.10,17
2023-04-08,dagster-aws,0.17.11,3
2023-04-08,dagster-aws,0.17.12,3
2023-04-08,dagster-aws,0.17.13,3
2023-04-08,dagster-aws,0.17.14,172
2023-04-08,dagster-aws,0.17.15,12
2023-04-08,dagster-aws,0.17.17,4
2023-04-08,dagster-aws,0.17.18,30
2023-04-08,dagster-aws,0.17.19,7
2023-04-08,dagster-aws,0.17.2,27
2023-04-08,dagster-aws,0.17.20,7
2023-04-08,dagster-aws,0.17.21,420
2023-04-08,dagster-aws,0.17.3,145
2023-04-08,dagster-aws,0.17.4,1
2023-04-08,dagster-aws,0.17.5,2
2023-04-08,dagster-aws,0.17.6,3
2023-04-08,dagster-aws,0.17.7,46
2023-04-08,dagster-aws,0.17.8,3
2023-04-08,dagster-aws,0.17.9,3
2023-04-08,dagster-aws,0.18.0,9
2023-04-08,dagster-aws,0.18.1,389
2023-04-08,dagster-aws,0.18.2,17
2023-04-08,dagster-aws,0.18.3,29
2023-04-08,dagster-aws,0.18.4,41
2023-04-08,dagster-aws,0.18.5,38
2023-04-08,dagster-aws,0.18.6,215
2023-04-08,dagster-aws,0.4.0rc2,1
2023-04-08,dagster-aws,0.7.11,1
2023-04-08,dagster-aws,0.7.11.post0,1
2023-04-08,dagster-aws,0.7.12,1
2023-04-08,dagster-aws,0.7.13,1
2023-04-08,dagster-aws,0.7.14,1
2023-04-08,dagster-aws,0.7.15,1
2023-04-08,dagster-aws,0.7.16,1
2023-04-08,dagster-aws,0.7.2,1
2023-04-08,dagster-aws,0.7.3,1
2023-04-08,dagster-aws,0.7.4,1
2023-04-08,dagster-aws,0.7.5,1
2023-04-08,dagster-aws,0.7.6,1
2023-04-08,dagster-aws,0.7.7,1
2023-04-08,dagster-aws,0.7.8,1
2023-04-08,dagster-aws,0.7.9,1
2023-04-08,dagster-aws,0.8.0,1
2023-04-08,dagster-aws,0.8.1,1
2023-04-08,dagster-aws,0.8.2,64
2023-04-08,dagster-aws,0.8.3,1
2023-04-08,dagster-aws,0.8.4,1
2023-04-08,dagster-aws,0.9.9rc1,2
2023-04-08,dagster-aws,1.0.5,13
2023-04-08,dagster-azure,0.14.20,2
2023-04-08,dagster-azure,0.15.6,3
2023-04-08,dagster-azure,0.16.0,2
2023-04-08,dagster-azure,0.17.15,6
2023-04-08,dagster-azure,0.17.17,175
2023-04-08,dagster-azure,0.17.18,25
2023-04-08,dagster-azure,0.17.19,25
2023-04-08,dagster-azure,0.17.20,25
2023-04-08,dagster-azure,0.17.21,26
2023-04-08,dagster-azure,0.17.7,43
2023-04-08,dagster-azure,0.18.0,25
2023-04-08,dagster-azure,0.18.1,25
2023-04-08,dagster-azure,0.18.2,25
2023-04-08,dagster-azure,0.18.3,42
2023-04-08,dagster-azure,0.18.4,45
2023-04-08,dagster-azure,0.18.5,56
2023-04-08,dagster-azure,0.18.6,65
2023-04-08,dagster-azure,0.9.3,1
2023-04-08,dagster-azure,0.9.9rc1,2
2023-04-08,dagster-azure,1.0.5,2
2023-04-08,dagster-bash,0.7.16,2
2023-04-08,dagster-bash,0.7.9rc0,2
2023-04-08,dagster-celery,0.11.16,2
2023-04-08,dagster-celery,0.11.9rc11,2
2023-04-08,dagster-celery,0.11.9rc12,2
2023-04-08,dagster-celery,0.12.0rc0,2
2023-04-08,dagster-celery,0.12.10rc0,2
2023-04-08,dagster-celery,0.12.11rc0,2
2023-04-08,dagster-celery,0.12.9rc1,2
2023-04-08,dagster-celery,0.13.0,2
2023-04-08,dagster-celery,0.13.11rc0,2
2023-04-08,dagster-celery,0.13.19rc2,2
2023-04-08,dagster-celery,0.13.2,2
2023-04-08,dagster-celery,0.13.3,2
2023-04-08,dagster-celery,0.13.3rc0,2
2023-04-08,dagster-celery,0.13.4,2
2023-04-08,dagster-celery,0.13.4rc0,2
2023-04-08,dagster-celery,0.13.7,2
2023-04-08,dagster-celery,0.13.8,2
2023-04-08,dagster-celery,0.16.0,3
2023-04-08,dagster-celery,0.16.17,9
2023-04-08,dagster-celery,0.17.10,4
2023-04-08,dagster-celery,0.17.18,1
2023-04-08,dagster-celery,0.17.19,3
2023-04-08,dagster-celery,0.17.20,2
2023-04-08,dagster-celery,0.17.21,2
2023-04-08,dagster-celery,0.17.6,1
2023-04-08,dagster-celery,0.18.0,2
2023-04-08,dagster-celery,0.18.1,2
2023-04-08,dagster-celery,0.18.2,8
2023-04-08,dagster-celery,0.18.3,21
2023-04-08,dagster-celery,0.18.4,24
2023-04-08,dagster-celery,0.18.5,29
2023-04-08,dagster-celery,0.18.6,57
2023-04-08,dagster-celery,0.7.0rc1,2
2023-04-08,dagster-celery,0.7.1,1
2023-04-08,dagster-celery,0.9.16,2
2023-04-08,dagster-celery,0.9.17,2
2023-04-08,dagster-celery,0.9.18rc0,2
2023-04-08,dagster-celery,0.9.19,2
2023-04-08,dagster-celery,0.9.21rc0,2
2023-04-08,dagster-celery,0.9.7rc0,1
2023-04-08,dagster-celery,0.9.9rc1,2
2023-04-08,dagster-celery,1.0.5,6
2023-04-08,dagster-celery-docker,0.11.12rc2,2
2023-04-08,dagster-celery-docker,0.11.13rc5,2
2023-04-08,dagster-celery-docker,0.12.14rc2,2
2023-04-08,dagster-celery-docker,0.13.1rc0,2
2023-04-08,dagster-celery-docker,0.13.2rc2,2
2023-04-08,dagster-celery-docker,0.14.19,2
2023-04-08,dagster-celery-docker,0.17.6,1
2023-04-08,dagster-celery-docker,0.18.0,1
2023-04-08,dagster-celery-docker,0.18.3,16
2023-04-08,dagster-celery-docker,0.18.4,18
2023-04-08,dagster-celery-docker,0.18.5,26
2023-04-08,dagster-celery-docker,0.18.6,28
2023-04-08,dagster-celery-docker,0.9.0rc0,2
2023-04-08,dagster-celery-docker,0.9.20rc0,2
2023-04-08,dagster-celery-docker,0.9.9rc1,2
2023-04-08,dagster-celery-docker,1.0.5,2
2023-04-08,dagster-celery-k8s,0.10.3,2
2023-04-08,dagster-celery-k8s,0.10.4,2
2023-04-08,dagster-celery-k8s,0.10.5,2
2023-04-08,dagster-celery-k8s,0.11.16,2
2023-04-08,dagster-celery-k8s,0.11.16rc18,2
2023-04-08,dagster-celery-k8s,0.11.5,2
